router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms,router_decision_latency_ms
LiteLLM Router (live),RouterBench (live),routerbench-0044,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,False,False,,2.02e-05,nan,0.7770770025672391
LiteLLM Router (live),RouterBench (live),routerbench-0045,qa_reasoning,0.41666666666666663,1,cheap-small,1.0,False,False,False,,9.82e-05,nan,0.8972249925136566
LiteLLM Router (live),RouterBench (live),routerbench-0046,qa_reasoning,0.5,1,cheap-small,1.0,False,False,False,,9.02e-05,nan,0.940447993343696
LiteLLM Router (live),RouterBench (live),routerbench-0047,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,2.02e-05,nan,0.7933380111353472
LiteLLM Router (live),RouterBench (live),routerbench-0048,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,2.02e-05,nan,0.7906779937911779
LiteLLM Router (live),RouterBench (live),routerbench-0049,qa_reasoning,0.0,1,cheap-small,1.0,False,True,False,,1.46e-05,nan,0.7735560066066682
LiteLLM Router (live),RouterBench (live),routerbench-0050,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,True,False,,5.9800000000000003e-05,nan,0.8540830021956936
LiteLLM Router (live),RouterBench (live),routerbench-0051,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,False,False,,2e-05,nan,0.7859869947424158
LiteLLM Router (live),RouterBench (live),routerbench-0052,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,6.080000000000001e-05,nan,0.8969860064098611
LiteLLM Router (live),RouterBench (live),routerbench-0053,qa_reasoning,0.41666666666666663,1,cheap-small,1.0,False,False,False,,7.32e-05,nan,0.853141988045536
LiteLLM Router (live),RouterBench (live),routerbench-0054,qa_reasoning,0.0,1,cheap-small,1.0,False,True,False,,1.46e-05,nan,0.7628050079802051
LiteLLM Router (live),RouterBench (live),routerbench-0055,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,2.78e-05,nan,0.8098890102701262
LiteLLM Router (live),RouterBench (live),routerbench-0056,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,False,False,,2.02e-05,nan,0.7953679887577891
LiteLLM Router (live),RouterBench (live),routerbench-0057,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,False,False,,2.2e-05,nan,0.8070790063356981
LiteLLM Router (live),RouterBench (live),routerbench-0058,qa_reasoning,0.41666666666666663,1,cheap-small,1.0,False,True,False,,7.620000000000001e-05,nan,0.8597029955126345
LiteLLM Router (live),RouterBench (live),routerbench-0059,qa_reasoning,0.5,1,cheap-small,1.0,False,False,False,,7.300000000000001e-05,nan,0.9698810026748106
Aurelio Semantic Router (live),RouterBench (live),routerbench-0000,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,False,False,,0.000118,nan,518.024973993306
Aurelio Semantic Router (live),RouterBench (live),routerbench-0001,qa_reasoning,0.5,0,mid-general,0.395076769485238,False,True,False,,0.000464,nan,499.93720499332994
Aurelio Semantic Router (live),RouterBench (live),routerbench-0002,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,False,False,,0.00025499999999999996,nan,407.46435800974723
Aurelio Semantic Router (live),RouterBench (live),routerbench-0003,qa_reasoning,0.0,0,mid-general,0.0,True,True,False,,0.00013,nan,306.4333770016674
Aurelio Semantic Router (live),RouterBench (live),routerbench-0004,qa_reasoning,0.5833333333333333,0,mid-general,0.3800876476129239,False,False,False,,0.0007700000000000001,nan,207.2557999927085
Aurelio Semantic Router (live),RouterBench (live),routerbench-0005,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,0.000117,nan,199.56716200977098
Aurelio Semantic Router (live),RouterBench (live),routerbench-0006,qa_reasoning,0.6666666666666667,0,mid-general,0.3041279132364649,False,False,False,,0.000144,nan,408.4189069981221
Aurelio Semantic Router (live),RouterBench (live),routerbench-0007,qa_reasoning,0.41666666666666663,0,mid-general,0.40375640850512173,False,True,False,,0.00074,nan,300.4987199965399
Aurelio Semantic Router (live),RouterBench (live),routerbench-0008,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,0.000323,nan,332.3707529925741
Aurelio Semantic Router (live),RouterBench (live),routerbench-0009,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,0.000234,nan,216.18503599893302
Aurelio Semantic Router (live),RouterBench (live),routerbench-0010,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,0.000237,nan,190.86466400767677
Aurelio Semantic Router (live),RouterBench (live),routerbench-0011,qa_reasoning,0.6666666666666667,0,mid-general,0.0,True,False,False,,0.00011300000000000001,nan,181.60202400758862
Aurelio Semantic Router (live),RouterBench (live),routerbench-0012,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,9.5e-05,nan,2865.854435003712
Aurelio Semantic Router (live),RouterBench (live),routerbench-0013,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,0.000159,nan,214.19187399442308
Aurelio Semantic Router (live),RouterBench (live),routerbench-0014,qa_reasoning,0.0,0,mid-general,0.0,True,True,False,,8.499999999999999e-05,nan,220.78181599499658
Aurelio Semantic Router (live),RouterBench (live),routerbench-0015,qa_reasoning,0.6666666666666667,0,mid-general,0.0,True,False,False,,8.4e-05,nan,380.03659300738946
Aurelio Semantic Router (live),RouterBench (live),routerbench-0016,qa_reasoning,0.33333333333333337,0,mid-general,0.39114248305989907,False,True,False,,0.00036,nan,203.94608200876974
Aurelio Semantic Router (live),RouterBench (live),routerbench-0017,qa_reasoning,1.0,0,mid-general,0.0,True,False,False,,7.4e-05,nan,187.70727499213535
Aurelio Semantic Router (live),RouterBench (live),routerbench-0018,qa_reasoning,0.33333333333333337,0,mid-general,0.3919090268235737,False,True,False,,0.000546,nan,321.18589100718964
Aurelio Semantic Router (live),RouterBench (live),routerbench-0019,qa_reasoning,1.0,0,mid-general,0.3139545277551296,False,False,False,,7.599999999999999e-05,nan,203.02628198987804
Aurelio Semantic Router (live),RouterBench (live),routerbench-0020,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,8.7e-05,nan,204.51233799394686
Aurelio Semantic Router (live),RouterBench (live),routerbench-0021,qa_reasoning,0.25,0,mid-general,0.3769955440432544,False,True,False,,0.000525,nan,280.1128019928001
Aurelio Semantic Router (live),RouterBench (live),routerbench-0022,qa_reasoning,1.0,0,mid-general,0.0,True,False,False,,0.000226,nan,329.53663800435606
Aurelio Semantic Router (live),RouterBench (live),routerbench-0023,qa_reasoning,0.0,0,mid-general,0.0,True,True,False,,0.000145,nan,191.56466699496377
Aurelio Semantic Router (live),RouterBench (live),routerbench-0024,qa_reasoning,0.5833333333333333,0,mid-general,0.3818541479690029,False,True,False,,0.0006000000000000001,nan,214.45579601277132
Aurelio Semantic Router (live),RouterBench (live),routerbench-0025,qa_reasoning,1.0,0,mid-general,0.0,True,False,False,,9.8e-05,nan,197.87589799670968
Aurelio Semantic Router (live),RouterBench (live),routerbench-0026,qa_reasoning,0.6666666666666667,0,mid-general,0.0,True,False,False,,0.000232,nan,209.0642839903012
Aurelio Semantic Router (live),RouterBench (live),routerbench-0027,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,0.00017999999999999998,nan,204.03272499970626
Aurelio Semantic Router (live),RouterBench (live),routerbench-0028,qa_reasoning,0.0,0,mid-general,0.0,True,True,False,,9.8e-05,nan,408.1936299917288
Aurelio Semantic Router (live),RouterBench (live),routerbench-0029,qa_reasoning,0.6666666666666667,0,mid-general,0.0,True,False,False,,0.00032199999999999997,nan,204.8872759914957
Aurelio Semantic Router (live),RouterBench (live),routerbench-0030,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,7.8e-05,nan,406.923624992487
Aurelio Semantic Router (live),RouterBench (live),routerbench-0031,qa_reasoning,0.6666666666666667,0,mid-general,0.0,True,False,False,,0.00047,nan,406.8254929879913
Aurelio Semantic Router (live),RouterBench (live),routerbench-0032,qa_reasoning,0.0,0,mid-general,0.30038593027171856,False,True,False,,7.8e-05,nan,296.31951700139325
Aurelio Semantic Router (live),RouterBench (live),routerbench-0033,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,0.00010499999999999999,nan,522.0836890075589
Aurelio Semantic Router (live),RouterBench (live),routerbench-0034,qa_reasoning,0.0,0,mid-general,0.3057475927303516,False,True,False,,9.3e-05,nan,314.0254330064636
Aurelio Semantic Router (live),RouterBench (live),routerbench-0035,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,0.00014,nan,194.56662000447977
Aurelio Semantic Router (live),RouterBench (live),routerbench-0036,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,0.000244,nan,510.9242809994612
Aurelio Semantic Router (live),RouterBench (live),routerbench-0037,qa_reasoning,0.6666666666666667,0,mid-general,0.32293053705870584,False,False,False,,0.000116,nan,314.9679130001459
Aurelio Semantic Router (live),RouterBench (live),routerbench-0038,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,0.00023799999999999998,nan,296.9124209921574
Aurelio Semantic Router (live),RouterBench (live),routerbench-0039,qa_reasoning,0.8333333333333334,0,mid-general,0.38694379751500185,False,False,False,,0.000866,nan,311.02766600088216
Aurelio Semantic Router (live),RouterBench (live),routerbench-0040,qa_reasoning,0.5833333333333333,0,mid-general,0.3876804137333376,False,False,False,,0.00034199999999999996,nan,300.61874599778093
Aurelio Semantic Router (live),RouterBench (live),routerbench-0041,qa_reasoning,0.6666666666666667,0,mid-general,0.0,True,True,False,,9.1e-05,nan,190.89312499272637
Aurelio Semantic Router (live),RouterBench (live),routerbench-0042,qa_reasoning,0.33333333333333337,0,mid-general,0.0,True,True,False,,0.000173,nan,424.3445470056031
Aurelio Semantic Router (live),RouterBench (live),routerbench-0043,qa_reasoning,0.41666666666666663,0,mid-general,0.3932811289987359,False,True,False,,0.0005250000000000001,nan,200.63263201154768
Aurelio Semantic Router (live),RouterBench (live),routerbench-0044,qa_reasoning,0.6666666666666667,0,mid-general,0.0,True,False,False,,0.000103,nan,313.64712500362657
