router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms,router_decision_latency_ms
RouteLLM (live),tau2-bench (live),tau2-18,multi_turn_policy,1.0,0,cheap-small,0.7827157292398111,False,False,True,False,0.00526388,44760.49544900161,2702.873711998109
RouteLLM (live),tau2-bench (live),tau2-19,multi_turn_policy,1.0,0,cheap-small,0.7821068386138054,False,False,True,False,0.0070224400000000005,58713.887772995804,2254.929793998599
RouteLLM (live),tau2-bench (live),tau2-20,multi_turn_policy,1.0,0,cheap-small,0.780045909446994,False,False,True,False,0.018882960000000004,123830.19563700509,2380.5471079976996
RouteLLM (live),tau2-bench (live),tau2-21,multi_turn_policy,1.0,0,cheap-small,0.776027335408663,False,True,True,True,0.0056618599999999995,49755.29364700196,2427.5517360001686
RouteLLM (live),tau2-bench (live),tau2-22,multi_turn_policy,1.0,0,cheap-small,0.7813503254449068,False,False,True,False,0.006013609999999999,55294.796752001275,2105.1248229996418
RouteLLM (live),tau2-bench (live),tau2-23,multi_turn_policy,1.0,0,cheap-small,0.7815237943027151,False,True,True,True,0.00801662,63331.506467999134,2205.6631599989487
RouteLLM (live),tau2-bench (live),tau2-24,multi_turn_policy,0.25,0,cheap-small,0.7818665925801374,False,True,True,True,0.0034633,40613.15795900009,2315.79456700274
vLLM Semantic Router (live),tau2-bench (live),tau2-0,multi_turn_policy,1.0,0,strong-frontier,0.7,False,True,True,True,0.36821000000000004,48050.59173399786,2143.284179001057
vLLM Semantic Router (live),tau2-bench (live),tau2-1,multi_turn_policy,1.0,0,strong-frontier,0.7,False,True,True,True,0.45478,52254.6982749991,1809.1202819996397
vLLM Semantic Router (live),tau2-bench (live),tau2-2,multi_turn_policy,1.0,0,mid-general,0.7,False,False,True,False,0.230316,48364.67463000008,1407.6954260017374
vLLM Semantic Router (live),tau2-bench (live),tau2-3,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.26096400000000003,45174.864811997395,1503.0091750013526
vLLM Semantic Router (live),tau2-bench (live),tau2-4,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.259953,49896.19496100204,1414.911553998536
vLLM Semantic Router (live),tau2-bench (live),tau2-5,multi_turn_policy,1.0,0,strong-frontier,0.7,False,True,True,True,0.61463,63508.43850599631,2018.5600230033742
vLLM Semantic Router (live),tau2-bench (live),tau2-6,multi_turn_policy,1.0,0,strong-frontier,0.7,False,True,True,True,0.611585,58809.995591996994,1724.116227000195
vLLM Semantic Router (live),tau2-bench (live),tau2-7,multi_turn_policy,1.0,0,strong-frontier,0.7,False,True,True,True,0.5534950000000001,50922.854251999524,1906.3387009955477
vLLM Semantic Router (live),tau2-bench (live),tau2-8,multi_turn_policy,1.0,0,strong-frontier,0.7,False,True,True,True,0.60607,67715.45314799732,1708.139142006985
vLLM Semantic Router (live),tau2-bench (live),tau2-9,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.306237,58433.58780899871,1407.3005450045457
vLLM Semantic Router (live),tau2-bench (live),tau2-10,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.18347700000000003,38845.092771000054,1669.4208279950544
vLLM Semantic Router (live),tau2-bench (live),tau2-11,multi_turn_policy,1.0,0,cheap-small,0.7,False,True,True,True,0.00519441,41754.38710599701,1605.070577999868
vLLM Semantic Router (live),tau2-bench (live),tau2-12,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.261267,59997.86898700404,1499.7406839975156
vLLM Semantic Router (live),tau2-bench (live),tau2-13,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.19115100000000002,43462.97857899481,1474.3019470042782
vLLM Semantic Router (live),tau2-bench (live),tau2-14,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.213849,39096.64111400343,1559.6464269983699
vLLM Semantic Router (live),tau2-bench (live),tau2-15,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.263418,49465.07974999986,2320.629378002195
vLLM Semantic Router (live),tau2-bench (live),tau2-16,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.30093600000000004,56135.5754019969,2142.5120209969464
vLLM Semantic Router (live),tau2-bench (live),tau2-17,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.134067,28685.908214996743,1412.148884999624
vLLM Semantic Router (live),tau2-bench (live),tau2-18,multi_turn_policy,1.0,0,mid-general,0.7,False,False,True,False,0.23069699999999999,42308.21183400258,1621.7741509972257
vLLM Semantic Router (live),tau2-bench (live),tau2-19,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.242484,45989.460961995064,5309.379320002336
vLLM Semantic Router (live),tau2-bench (live),tau2-20,multi_turn_policy,1.0,0,cheap-small,0.7,False,False,True,False,0.0095957,159421.0970550048,1620.5844529977185
vLLM Semantic Router (live),tau2-bench (live),tau2-21,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.34122300000000005,69965.53830499761,1960.0543869964895
vLLM Semantic Router (live),tau2-bench (live),tau2-22,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.27792,48762.39356899896,1410.5266599945026
vLLM Semantic Router (live),tau2-bench (live),tau2-23,multi_turn_policy,1.0,0,mid-general,0.7,False,True,True,True,0.576693,86974.89603899885,1715.0523939999403
vLLM Semantic Router (live),tau2-bench (live),tau2-24,multi_turn_policy,0.25,0,cheap-small,0.7,False,True,True,True,0.0035412100000000004,43770.15482499701,1291.0166589936125
